hosteam_id,h_rates,hc_rate,h_stars,visitteam_id,v_rates,vc_rate,v_stars,gaps,label
2,67.1,55.7,1,1,81.7,78.6,4,0,0
2,67.1,55.7,1,1,81.7,78.6,4,0,0
3,62.2,54.3,2,1,81.7,78.6,4,-2,0
4,64.6,54.9,1,1,81.7,78.6,4,0,0
5,50.0,51.2,0,1,81.7,78.6,4,1,0
5,50.0,51.2,0,1,81.7,78.6,4,1,0
6,34.1,36.0,0,1,81.7,78.6,4,0,0
7,57.3,60.3,1,1,81.7,78.6,4,1,0
7,57.3,60.3,1,1,81.7,78.6,4,0,0
8,51.2,52.4,1,1,81.7,78.6,4,-1,0
9,62.2,55.5,1,1,81.7,78.6,4,1,0
10,51.2,49.1,1,1,81.7,78.6,4,1,0
11,62.2,57.1,2,1,81.7,78.6,4,0,1
12,74.4,68.4,1,1,81.7,78.6,4,1,1
12,74.4,68.4,1,1,81.7,78.6,4,1,0
13,50.0,59.1,0,1,81.7,78.6,4,1,1
14,62.2,57.6,1,1,81.7,78.6,4,1,0
14,62.2,57.6,1,1,81.7,78.6,4,0,0
15,48.8,49.0,0,1,81.7,78.6,4,1,0
15,48.8,49.0,0,1,81.7,78.6,4,0,1
16,41.5,46.5,2,1,81.7,78.6,4,-1,0
16,41.5,46.5,2,1,81.7,78.6,4,0,0
17,37.8,57.9,0,1,81.7,78.6,4,1,0
17,37.8,57.9,0,1,81.7,78.6,4,0,1
18,31.7,39.8,0,1,81.7,78.6,4,1,1
18,31.7,39.8,0,1,81.7,78.6,4,0,0
19,40.2,54.5,0,1,81.7,78.6,4,1,0
20,52.4,36.1,1,1,81.7,78.6,4,0,1
20,52.4,36.1,1,1,81.7,78.6,4,0,0
21,50.0,42.6,1,1,81.7,78.6,4,0,1
22,45.1,57.7,0,1,81.7,78.6,4,1,0
23,43.9,48.2,1,1,81.7,78.6,4,0,0
24,59.8,58.6,1,1,81.7,78.6,4,1,1
25,35.4,51.1,0,1,81.7,78.6,4,0,0
26,24.4,35.8,0,1,81.7,78.6,4,0,0
27,39.0,50.0,0,1,81.7,78.6,4,0,0
27,39.0,50.0,0,1,81.7,78.6,4,-1,1
28,52.4,55.6,1,1,81.7,78.6,4,0,0
29,37.8,42.7,1,1,81.7,78.6,4,-1,0
30,29.3,28.0,0,1,81.7,78.6,4,0,0
30,29.3,28.0,0,1,81.7,78.6,4,2,0
1,81.7,78.6,4,2,67.1,55.7,1,1,0
1,81.7,78.6,4,2,67.1,55.7,1,1,1
3,62.2,54.3,2,2,67.1,55.7,1,-1,0
4,64.6,54.9,1,2,67.1,55.7,1,-1,1
5,50.0,51.2,0,2,67.1,55.7,1,0,0
5,50.0,51.2,0,2,67.1,55.7,1,0,1
6,34.1,36.0,0,2,67.1,55.7,1,0,0
7,57.3,60.3,1,2,67.1,55.7,1,0,1
7,57.3,60.3,1,2,67.1,55.7,1,2,0
8,51.2,52.4,1,2,67.1,55.7,1,0,1
9,62.2,55.5,1,2,67.1,55.7,1,-1,1
10,51.2,49.1,1,2,67.1,55.7,1,0,1
11,62.2,57.1,2,2,67.1,55.7,1,1,1
12,74.4,68.4,1,2,67.1,55.7,1,2,0
12,74.4,68.4,1,2,67.1,55.7,1,0,1
13,50.0,59.1,0,2,67.1,55.7,1,2,1
14,62.2,57.6,1,2,67.1,55.7,1,1,0
14,62.2,57.6,1,2,67.1,55.7,1,1,1
15,48.8,49.0,0,2,67.1,55.7,1,1,0
15,48.8,49.0,0,2,67.1,55.7,1,1,0
16,41.5,46.5,2,2,67.1,55.7,1,0,0
16,41.5,46.5,2,2,67.1,55.7,1,0,1
17,37.8,57.9,0,2,67.1,55.7,1,3,0
17,37.8,57.9,0,2,67.1,55.7,1,1,1
18,31.7,39.8,0,2,67.1,55.7,1,0,1
19,40.2,54.5,0,2,67.1,55.7,1,0,0
19,40.2,54.5,0,2,67.1,55.7,1,0,0
20,52.4,36.1,1,2,67.1,55.7,1,0,1
20,52.4,36.1,1,2,67.1,55.7,1,0,0
21,50.0,42.6,1,2,67.1,55.7,1,0,0
22,45.1,57.7,0,2,67.1,55.7,1,0,0
23,43.9,48.2,1,2,67.1,55.7,1,0,0
24,59.8,58.6,1,2,67.1,55.7,1,0,0
25,35.4,51.1,0,2,67.1,55.7,1,1,0
26,24.4,35.8,0,2,67.1,55.7,1,0,0
27,39.0,50.0,0,2,67.1,55.7,1,0,0
27,39.0,50.0,0,2,67.1,55.7,1,0,0
28,52.4,55.6,1,2,67.1,55.7,1,-2,1
29,37.8,42.7,1,2,67.1,55.7,1,0,0
30,29.3,28.0,0,2,67.1,55.7,1,1,0
30,29.3,28.0,0,2,67.1,55.7,1,-1,0
1,81.7,78.6,4,3,62.2,54.3,2,1,1
2,67.1,55.7,1,3,62.2,54.3,2,0,0
4,64.6,54.9,1,3,62.2,54.3,2,1,0
4,64.6,54.9,1,3,62.2,54.3,2,1,1
5,50.0,51.2,0,3,62.2,54.3,2,0,0
6,34.1,36.0,0,3,62.2,54.3,2,1,0
6,34.1,36.0,0,3,62.2,54.3,2,1,1
7,57.3,60.3,1,3,62.2,54.3,2,-1,0
8,51.2,52.4,1,3,62.2,54.3,2,0,1
9,62.2,55.5,1,3,62.2,54.3,2,-1,0
10,51.2,49.1,1,3,62.2,54.3,2,2,0
10,51.2,49.1,1,3,62.2,54.3,2,0,1
11,62.2,57.1,2,3,62.2,54.3,2,-1,1
11,62.2,57.1,2,3,62.2,54.3,2,-1,0
12,74.4,68.4,1,3,62.2,54.3,2,0,1
13,50.0,59.1,0,3,62.2,54.3,2,2,1
13,50.0,59.1,0,3,62.2,54.3,2,0,0
14,62.2,57.6,1,3,62.2,54.3,2,1,1
15,48.8,49.0,0,3,62.2,54.3,2,0,0
16,41.5,46.5,2,3,62.2,54.3,2,-2,0
17,37.8,57.9,0,3,62.2,54.3,2,0,1
18,31.7,39.8,0,3,62.2,54.3,2,0,0
19,40.2,54.5,0,3,62.2,54.3,2,0,0
20,52.4,36.1,1,3,62.2,54.3,2,3,1
21,50.0,42.6,1,3,62.2,54.3,2,1,1
21,50.0,42.6,1,3,62.2,54.3,2,0,1
22,45.1,57.7,0,3,62.2,54.3,2,1,0
22,45.1,57.7,0,3,62.2,54.3,2,4,0
23,43.9,48.2,1,3,62.2,54.3,2,0,0
23,43.9,48.2,1,3,62.2,54.3,2,0,1
24,59.8,58.6,1,3,62.2,54.3,2,1,0
24,59.8,58.6,1,3,62.2,54.3,2,0,0
25,35.4,51.1,0,3,62.2,54.3,2,0,0
25,35.4,51.1,0,3,62.2,54.3,2,0,1
26,24.4,35.8,0,3,62.2,54.3,2,0,0
26,24.4,35.8,0,3,62.2,54.3,2,0,0
27,39.0,50.0,0,3,62.2,54.3,2,0,1
28,52.4,55.6,1,3,62.2,54.3,2,0,1
29,37.8,42.7,1,3,62.2,54.3,2,1,0
29,37.8,42.7,1,3,62.2,54.3,2,0,0
30,29.3,28.0,0,3,62.2,54.3,2,0,1
1,81.7,78.6,4,4,64.6,54.9,1,0,0
2,67.1,55.7,1,4,64.6,54.9,1,1,1
3,62.2,54.3,2,4,64.6,54.9,1,-1,1
3,62.2,54.3,2,4,64.6,54.9,1,1,1
5,50.0,51.2,0,4,64.6,54.9,1,1,0
6,34.1,36.0,0,4,64.6,54.9,1,0,0
6,34.1,36.0,0,4,64.6,54.9,1,0,1
7,57.3,60.3,1,4,64.6,54.9,1,0,1
8,51.2,52.4,1,4,64.6,54.9,1,0,0
8,51.2,52.4,1,4,64.6,54.9,1,0,0
9,62.2,55.5,1,4,64.6,54.9,1,0,0
10,51.2,49.1,1,4,64.6,54.9,1,0,0
11,62.2,57.1,2,4,64.6,54.9,1,1,1
11,62.2,57.1,2,4,64.6,54.9,1,1,1
12,74.4,68.4,1,4,64.6,54.9,1,1,1
13,50.0,59.1,0,4,64.6,54.9,1,-1,0
13,50.0,59.1,0,4,64.6,54.9,1,0,0
14,62.2,57.6,1,4,64.6,54.9,1,1,1
15,48.8,49.0,0,4,64.6,54.9,1,0,1
16,41.5,46.5,2,4,64.6,54.9,1,0,1
17,37.8,57.9,0,4,64.6,54.9,1,0,0
18,31.7,39.8,0,4,64.6,54.9,1,1,0
19,40.2,54.5,0,4,64.6,54.9,1,0,0
20,52.4,36.1,1,4,64.6,54.9,1,0,0
21,50.0,42.6,1,4,64.6,54.9,1,0,1
21,50.0,42.6,1,4,64.6,54.9,1,1,1
22,45.1,57.7,0,4,64.6,54.9,1,0,0
22,45.1,57.7,0,4,64.6,54.9,1,1,0
23,43.9,48.2,1,4,64.6,54.9,1,-1,0
23,43.9,48.2,1,4,64.6,54.9,1,1,0
24,59.8,58.6,1,4,64.6,54.9,1,-1,1
24,59.8,58.6,1,4,64.6,54.9,1,-2,1
25,35.4,51.1,0,4,64.6,54.9,1,-1,0
26,24.4,35.8,0,4,64.6,54.9,1,1,0
26,24.4,35.8,0,4,64.6,54.9,1,-1,0
27,39.0,50.0,0,4,64.6,54.9,1,-1,1
28,52.4,55.6,1,4,64.6,54.9,1,1,0
28,52.4,55.6,1,4,64.6,54.9,1,3,1
29,37.8,42.7,1,4,64.6,54.9,1,1,0
29,37.8,42.7,1,4,64.6,54.9,1,0,0
30,29.3,28.0,0,4,64.6,54.9,1,0,1
1,81.7,78.6,4,5,50.0,51.2,0,0,1
1,81.7,78.6,4,5,50.0,51.2,0,-1,1
2,67.1,55.7,1,5,50.0,51.2,0,-1,1
3,62.2,54.3,2,5,50.0,51.2,0,-1,1
4,64.6,54.9,1,5,50.0,51.2,0,2,0
6,34.1,36.0,0,5,50.0,51.2,0,0,1
7,57.3,60.3,1,5,50.0,51.2,0,0,1
7,57.3,60.3,1,5,50.0,51.2,0,-1,0
8,51.2,52.4,1,5,50.0,51.2,0,-1,1
9,62.2,55.5,1,5,50.0,51.2,0,0,1
9,62.2,55.5,1,5,50.0,51.2,0,1,1
10,51.2,49.1,1,5,50.0,51.2,0,0,1
11,62.2,57.1,2,5,50.0,51.2,0,4,1
12,74.4,68.4,1,5,50.0,51.2,0,0,1
12,74.4,68.4,1,5,50.0,51.2,0,1,0
13,50.0,59.1,0,5,50.0,51.2,0,1,0
14,62.2,57.6,1,5,50.0,51.2,0,1,1
14,62.2,57.6,1,5,50.0,51.2,0,0,1
15,48.8,49.0,0,5,50.0,51.2,0,1,0
15,48.8,49.0,0,5,50.0,51.2,0,1,1
16,41.5,46.5,2,5,50.0,51.2,0,1,1
16,41.5,46.5,2,5,50.0,51.2,0,1,1
17,37.8,57.9,0,5,50.0,51.2,0,0,0
17,37.8,57.9,0,5,50.0,51.2,0,0,1
18,31.7,39.8,0,5,50.0,51.2,0,0,0
18,31.7,39.8,0,5,50.0,51.2,0,1,0
19,40.2,54.5,0,5,50.0,51.2,0,0,0
19,40.2,54.5,0,5,50.0,51.2,0,-1,0
20,52.4,36.1,1,5,50.0,51.2,0,0,0
20,52.4,36.1,1,5,50.0,51.2,0,1,1
21,50.0,42.6,1,5,50.0,51.2,0,0,0
22,45.1,57.7,0,5,50.0,51.2,0,0,1
23,43.9,48.2,1,5,50.0,51.2,0,0,1
24,59.8,58.6,1,5,50.0,51.2,0,-1,1
25,35.4,51.1,0,5,50.0,51.2,0,0,0
26,24.4,35.8,0,5,50.0,51.2,0,0,0
27,39.0,50.0,0,5,50.0,51.2,0,-1,1
28,52.4,55.6,1,5,50.0,51.2,0,-1,0
29,37.8,42.7,1,5,50.0,51.2,0,0,1
30,29.3,28.0,0,5,50.0,51.2,0,1,1
30,29.3,28.0,0,5,50.0,51.2,0,0,0
1,81.7,78.6,4,6,34.1,36.0,0,1,1
2,67.1,55.7,1,6,34.1,36.0,0,0,1
3,62.2,54.3,2,6,34.1,36.0,0,2,1
3,62.2,54.3,2,6,34.1,36.0,0,0,1
4,64.6,54.9,1,6,34.1,36.0,0,0,1
4,64.6,54.9,1,6,34.1,36.0,0,0,1
5,50.0,51.2,0,6,34.1,36.0,0,-1,1
7,57.3,60.3,1,6,34.1,36.0,0,0,1
8,51.2,52.4,1,6,34.1,36.0,0,0,1
8,51.2,52.4,1,6,34.1,36.0,0,0,1
9,62.2,55.5,1,6,34.1,36.0,0,-1,1
10,51.2,49.1,1,6,34.1,36.0,0,-1,0
10,51.2,49.1,1,6,34.1,36.0,0,1,0
11,62.2,57.1,2,6,34.1,36.0,0,-1,1
12,74.4,68.4,1,6,34.1,36.0,0,1,1
13,50.0,59.1,0,6,34.1,36.0,0,1,1
13,50.0,59.1,0,6,34.1,36.0,0,0,1
14,62.2,57.6,1,6,34.1,36.0,0,0,1
15,48.8,49.0,0,6,34.1,36.0,0,1,0
16,41.5,46.5,2,6,34.1,36.0,0,1,0
17,37.8,57.9,0,6,34.1,36.0,0,1,1
18,31.7,39.8,0,6,34.1,36.0,0,2,0
19,40.2,54.5,0,6,34.1,36.0,0,0,1
20,52.4,36.1,1,6,34.1,36.0,0,0,1
21,50.0,42.6,1,6,34.1,36.0,0,0,1
21,50.0,42.6,1,6,34.1,36.0,0,0,0
22,45.1,57.7,0,6,34.1,36.0,0,-1,0
22,45.1,57.7,0,6,34.1,36.0,0,0,1
23,43.9,48.2,1,6,34.1,36.0,0,3,1
23,43.9,48.2,1,6,34.1,36.0,0,0,0
24,59.8,58.6,1,6,34.1,36.0,0,2,1
25,35.4,51.1,0,6,34.1,36.0,0,1,0
25,35.4,51.1,0,6,34.1,36.0,0,2,1
26,24.4,35.8,0,6,34.1,36.0,0,0,0
26,24.4,35.8,0,6,34.1,36.0,0,0,0
27,39.0,50.0,0,6,34.1,36.0,0,0,1
28,52.4,55.6,1,6,34.1,36.0,0,2,1
28,52.4,55.6,1,6,34.1,36.0,0,0,1
29,37.8,42.7,1,6,34.1,36.0,0,1,1
29,37.8,42.7,1,6,34.1,36.0,0,1,1
30,29.3,28.0,0,6,34.1,36.0,0,-1,1
1,81.7,78.6,4,7,57.3,60.3,1,1,1
1,81.7,78.6,4,7,57.3,60.3,1,0,1
2,67.1,55.7,1,7,57.3,60.3,1,2,1
2,67.1,55.7,1,7,57.3,60.3,1,-2,1
3,62.2,54.3,2,7,57.3,60.3,1,1,0
4,64.6,54.9,1,7,57.3,60.3,1,-1,0
5,50.0,51.2,0,7,57.3,60.3,1,-1,1
5,50.0,51.2,0,7,57.3,60.3,1,0,1
6,34.1,36.0,0,7,57.3,60.3,1,0,0
8,51.2,52.4,1,7,57.3,60.3,1,1,1
9,62.2,55.5,1,7,57.3,60.3,1,3,1
9,62.2,55.5,1,7,57.3,60.3,1,-3,0
10,51.2,49.1,1,7,57.3,60.3,1,0,1
11,62.2,57.1,2,7,57.3,60.3,1,-1,1
12,74.4,68.4,1,7,57.3,60.3,1,0,1
13,50.0,59.1,0,7,57.3,60.3,1,2,0
14,62.2,57.6,1,7,57.3,60.3,1,-1,0
14,62.2,57.6,1,7,57.3,60.3,1,1,1
15,48.8,49.0,0,7,57.3,60.3,1,0,0
15,48.8,49.0,0,7,57.3,60.3,1,0,0
16,41.5,46.5,2,7,57.3,60.3,1,-1,0
16,41.5,46.5,2,7,57.3,60.3,1,0,0
17,37.8,57.9,0,7,57.3,60.3,1,0,1
17,37.8,57.9,0,7,57.3,60.3,1,0,0
18,31.7,39.8,0,7,57.3,60.3,1,0,1
19,40.2,54.5,0,7,57.3,60.3,1,0,1
19,40.2,54.5,0,7,57.3,60.3,1,1,0
20,52.4,36.1,1,7,57.3,60.3,1,0,1
20,52.4,36.1,1,7,57.3,60.3,1,0,0
21,50.0,42.6,1,7,57.3,60.3,1,0,0
22,45.1,57.7,0,7,57.3,60.3,1,1,1
23,43.9,48.2,1,7,57.3,60.3,1,0,1
24,59.8,58.6,1,7,57.3,60.3,1,1,1
25,35.4,51.1,0,7,57.3,60.3,1,0,0
26,24.4,35.8,0,7,57.3,60.3,1,-1,0
27,39.0,50.0,0,7,57.3,60.3,1,2,1
27,39.0,50.0,0,7,57.3,60.3,1,0,0
28,52.4,55.6,1,7,57.3,60.3,1,1,0
29,37.8,42.7,1,7,57.3,60.3,1,0,0
30,29.3,28.0,0,7,57.3,60.3,1,0,1
30,29.3,28.0,0,7,57.3,60.3,1,0,1
1,81.7,78.6,4,8,51.2,52.4,1,1,1
2,67.1,55.7,1,8,51.2,52.4,1,0,0
3,62.2,54.3,2,8,51.2,52.4,1,-2,1
3,62.2,54.3,2,8,51.2,52.4,1,0,1
4,64.6,54.9,1,8,51.2,52.4,1,0,1
5,50.0,51.2,0,8,51.2,52.4,1,0,1
6,34.1,36.0,0,8,51.2,52.4,1,0,1
6,34.1,36.0,0,8,51.2,52.4,1,0,0
7,57.3,60.3,1,8,51.2,52.4,1,0,0
9,62.2,55.5,1,8,51.2,52.4,1,0,1
10,51.2,49.1,1,8,51.2,52.4,1,0,1
10,51.2,49.1,1,8,51.2,52.4,1,0,1
11,62.2,57.1,2,8,51.2,52.4,1,-1,1
11,62.2,57.1,2,8,51.2,52.4,1,0,1
12,74.4,68.4,1,8,51.2,52.4,1,1,1
13,50.0,59.1,0,8,51.2,52.4,1,0,1
13,50.0,59.1,0,8,51.2,52.4,1,0,1
14,62.2,57.6,1,8,51.2,52.4,1,-2,0
15,48.8,49.0,0,8,51.2,52.4,1,0,1
16,41.5,46.5,2,8,51.2,52.4,1,1,1
17,37.8,57.9,0,8,51.2,52.4,1,-1,0
18,31.7,39.8,0,8,51.2,52.4,1,1,1
19,40.2,54.5,0,8,51.2,52.4,1,0,1
20,52.4,36.1,1,8,51.2,52.4,1,1,1
21,50.0,42.6,1,8,51.2,52.4,1,1,1
21,50.0,42.6,1,8,51.2,52.4,1,-3,1
22,45.1,57.7,0,8,51.2,52.4,1,-1,0
22,45.1,57.7,0,8,51.2,52.4,1,0,0
23,43.9,48.2,1,8,51.2,52.4,1,1,1
23,43.9,48.2,1,8,51.2,52.4,1,1,1
24,59.8,58.6,1,8,51.2,52.4,1,0,1
24,59.8,58.6,1,8,51.2,52.4,1,0,1
25,35.4,51.1,0,8,51.2,52.4,1,-1,0
25,35.4,51.1,0,8,51.2,52.4,1,0,0
26,24.4,35.8,0,8,51.2,52.4,1,0,1
26,24.4,35.8,0,8,51.2,52.4,1,0,0
27,39.0,50.0,0,8,51.2,52.4,1,1,0
28,52.4,55.6,1,8,51.2,52.4,1,-2,0
29,37.8,42.7,1,8,51.2,52.4,1,2,1
29,37.8,42.7,1,8,51.2,52.4,1,0,1
30,29.3,28.0,0,8,51.2,52.4,1,-1,0
1,81.7,78.6,4,9,62.2,55.5,1,1,1
1,81.7,78.6,4,9,62.2,55.5,1,0,0
2,67.1,55.7,1,9,62.2,55.5,1,0,1
2,67.1,55.7,1,9,62.2,55.5,1,0,0
3,62.2,54.3,2,9,62.2,55.5,1,0,1
4,64.6,54.9,1,9,62.2,55.5,1,3,1
5,50.0,51.2,0,9,62.2,55.5,1,0,1
5,50.0,51.2,0,9,62.2,55.5,1,1,1
6,34.1,36.0,0,9,62.2,55.5,1,1,0
7,57.3,60.3,1,9,62.2,55.5,1,0,1
7,57.3,60.3,1,9,62.2,55.5,1,-1,1
8,51.2,52.4,1,9,62.2,55.5,1,-1,1
10,51.2,49.1,1,9,62.2,55.5,1,0,0
11,62.2,57.1,2,9,62.2,55.5,1,1,1
12,74.4,68.4,1,9,62.2,55.5,1,0,0
12,74.4,68.4,1,9,62.2,55.5,1,0,1
13,50.0,59.1,0,9,62.2,55.5,1,1,0
14,62.2,57.6,1,9,62.2,55.5,1,1,1
14,62.2,57.6,1,9,62.2,55.5,1,-1,1
15,48.8,49.0,0,9,62.2,55.5,1,1,1
15,48.8,49.0,0,9,62.2,55.5,1,1,1
16,41.5,46.5,2,9,62.2,55.5,1,0,0
17,37.8,57.9,0,9,62.2,55.5,1,-1,0
17,37.8,57.9,0,9,62.2,55.5,1,-1,0
18,31.7,39.8,0,9,62.2,55.5,1,0,0
18,31.7,39.8,0,9,62.2,55.5,1,-2,0
19,40.2,54.5,0,9,62.2,55.5,1,-3,0
19,40.2,54.5,0,9,62.2,55.5,1,1,1
20,52.4,36.1,1,9,62.2,55.5,1,0,0
20,52.4,36.1,1,9,62.2,55.5,1,1,1
21,50.0,42.6,1,9,62.2,55.5,1,-1,1
22,45.1,57.7,0,9,62.2,55.5,1,-1,0
23,43.9,48.2,1,9,62.2,55.5,1,0,1
24,59.8,58.6,1,9,62.2,55.5,1,0,0
25,35.4,51.1,0,9,62.2,55.5,1,0,0
26,24.4,35.8,0,9,62.2,55.5,1,1,0
27,39.0,50.0,0,9,62.2,55.5,1,2,0
27,39.0,50.0,0,9,62.2,55.5,1,0,0
28,52.4,55.6,1,9,62.2,55.5,1,0,0
29,37.8,42.7,1,9,62.2,55.5,1,0,0
30,29.3,28.0,0,9,62.2,55.5,1,0,0
1,81.7,78.6,4,10,51.2,49.1,1,1,1
2,67.1,55.7,1,10,51.2,49.1,1,-1,1
3,62.2,54.3,2,10,51.2,49.1,1,1,1
3,62.2,54.3,2,10,51.2,49.1,1,0,1
4,64.6,54.9,1,10,51.2,49.1,1,2,0
4,64.6,54.9,1,10,51.2,49.1,1,0,1
5,50.0,51.2,0,10,51.2,49.1,1,-1,0
6,34.1,36.0,0,10,51.2,49.1,1,0,0
6,34.1,36.0,0,10,51.2,49.1,1,0,0
7,57.3,60.3,1,10,51.2,49.1,1,0,1
8,51.2,52.4,1,10,51.2,49.1,1,0,0
8,51.2,52.4,1,10,51.2,49.1,1,0,1
9,62.2,55.5,1,10,51.2,49.1,1,0,1
11,62.2,57.1,2,10,51.2,49.1,1,0,1
11,62.2,57.1,2,10,51.2,49.1,1,1,1
12,74.4,68.4,1,10,51.2,49.1,1,1,0
13,50.0,59.1,0,10,51.2,49.1,1,1,1
13,50.0,59.1,0,10,51.2,49.1,1,1,1
14,62.2,57.6,1,10,51.2,49.1,1,0,0
15,48.8,49.0,0,10,51.2,49.1,1,0,1
16,41.5,46.5,2,10,51.2,49.1,1,1,0
17,37.8,57.9,0,10,51.2,49.1,1,0,1
18,31.7,39.8,0,10,51.2,49.1,1,0,0
19,40.2,54.5,0,10,51.2,49.1,1,1,1
20,52.4,36.1,1,10,51.2,49.1,1,0,1
21,50.0,42.6,1,10,51.2,49.1,1,0,0
21,50.0,42.6,1,10,51.2,49.1,1,0,0
22,45.1,57.7,0,10,51.2,49.1,1,1,1
22,45.1,57.7,0,10,51.2,49.1,1,0,0
23,43.9,48.2,1,10,51.2,49.1,1,0,0
24,59.8,58.6,1,10,51.2,49.1,1,1,1
24,59.8,58.6,1,10,51.2,49.1,1,0,1
25,35.4,51.1,0,10,51.2,49.1,1,0,0
25,35.4,51.1,0,10,51.2,49.1,1,0,1
26,24.4,35.8,0,10,51.2,49.1,1,0,0
26,24.4,35.8,0,10,51.2,49.1,1,0,0
27,39.0,50.0,0,10,51.2,49.1,1,2,0
28,52.4,55.6,1,10,51.2,49.1,1,-3,1
28,52.4,55.6,1,10,51.2,49.1,1,0,1
29,37.8,42.7,1,10,51.2,49.1,1,0,0
30,29.3,28.0,0,10,51.2,49.1,1,0,0
1,81.7,78.6,4,11,62.2,57.1,2,1,1
2,67.1,55.7,1,11,62.2,57.1,2,1,1
3,62.2,54.3,2,11,62.2,57.1,2,-1,0
3,62.2,54.3,2,11,62.2,57.1,2,-1,0
4,64.6,54.9,1,11,62.2,57.1,2,0,1
4,64.6,54.9,1,11,62.2,57.1,2,2,0
5,50.0,51.2,0,11,62.2,57.1,2,0,1
6,34.1,36.0,0,11,62.2,57.1,2,1,0
6,34.1,36.0,0,11,62.2,57.1,2,0,0
7,57.3,60.3,1,11,62.2,57.1,2,2,1
8,51.2,52.4,1,11,62.2,57.1,2,1,1
8,51.2,52.4,1,11,62.2,57.1,2,0,0
9,62.2,55.5,1,11,62.2,57.1,2,0,1
10,51.2,49.1,1,11,62.2,57.1,2,0,1
10,51.2,49.1,1,11,62.2,57.1,2,1,0
12,74.4,68.4,1,11,62.2,57.1,2,0,1
13,50.0,59.1,0,11,62.2,57.1,2,0,1
13,50.0,59.1,0,11,62.2,57.1,2,1,1
14,62.2,57.6,1,11,62.2,57.1,2,0,1
15,48.8,49.0,0,11,62.2,57.1,2,-1,1
16,41.5,46.5,2,11,62.2,57.1,2,1,1
17,37.8,57.9,0,11,62.2,57.1,2,-1,0
18,31.7,39.8,0,11,62.2,57.1,2,1,0
19,40.2,54.5,0,11,62.2,57.1,2,0,1
20,52.4,36.1,1,11,62.2,57.1,2,0,1
21,50.0,42.6,1,11,62.2,57.1,2,1,1
21,50.0,42.6,1,11,62.2,57.1,2,1,1
22,45.1,57.7,0,11,62.2,57.1,2,2,1
22,45.1,57.7,0,11,62.2,57.1,2,-2,1
23,43.9,48.2,1,11,62.2,57.1,2,0,0
23,43.9,48.2,1,11,62.2,57.1,2,0,0
24,59.8,58.6,1,11,62.2,57.1,2,-1,0
24,59.8,58.6,1,11,62.2,57.1,2,0,0
25,35.4,51.1,0,11,62.2,57.1,2,-1,0
26,24.4,35.8,0,11,62.2,57.1,2,-1,0
27,39.0,50.0,0,11,62.2,57.1,2,1,0
28,52.4,55.6,1,11,62.2,57.1,2,0,0
28,52.4,55.6,1,11,62.2,57.1,2,0,1
29,37.8,42.7,1,11,62.2,57.1,2,-1,0
29,37.8,42.7,1,11,62.2,57.1,2,0,0
30,29.3,28.0,0,11,62.2,57.1,2,1,0
1,81.7,78.6,4,12,74.4,68.4,1,0,0
2,67.1,55.7,1,12,74.4,68.4,1,2,0
2,67.1,55.7,1,12,74.4,68.4,1,1,0
3,62.2,54.3,2,12,74.4,68.4,1,1,0
4,64.6,54.9,1,12,74.4,68.4,1,0,0
5,50.0,51.2,0,12,74.4,68.4,1,1,0
5,50.0,51.2,0,12,74.4,68.4,1,0,1
6,34.1,36.0,0,12,74.4,68.4,1,0,0
7,57.3,60.3,1,12,74.4,68.4,1,1,1
7,57.3,60.3,1,12,74.4,68.4,1,0,0
8,51.2,52.4,1,12,74.4,68.4,1,1,0
9,62.2,55.5,1,12,74.4,68.4,1,-1,0
9,62.2,55.5,1,12,74.4,68.4,1,0,1
10,51.2,49.1,1,12,74.4,68.4,1,-1,0
11,62.2,57.1,2,12,74.4,68.4,1,0,0
13,50.0,59.1,0,12,74.4,68.4,1,1,0
14,62.2,57.6,1,12,74.4,68.4,1,0,1
14,62.2,57.6,1,12,74.4,68.4,1,-8,0
15,48.8,49.0,0,12,74.4,68.4,1,0,0
16,41.5,46.5,2,12,74.4,68.4,1,-1,1
16,41.5,46.5,2,12,74.4,68.4,1,0,0
17,37.8,57.9,0,12,74.4,68.4,1,2,0
17,37.8,57.9,0,12,74.4,68.4,1,0,0
18,31.7,39.8,0,12,74.4,68.4,1,1,0
18,31.7,39.8,0,12,74.4,68.4,1,0,0
19,40.2,54.5,0,12,74.4,68.4,1,2,0
19,40.2,54.5,0,12,74.4,68.4,1,0,0
20,52.4,36.1,1,12,74.4,68.4,1,0,1
20,52.4,36.1,1,12,74.4,68.4,1,-1,1
21,50.0,42.6,1,12,74.4,68.4,1,0,1
22,45.1,57.7,0,12,74.4,68.4,1,0,0
23,43.9,48.2,1,12,74.4,68.4,1,0,0
24,59.8,58.6,1,12,74.4,68.4,1,0,0
25,35.4,51.1,0,12,74.4,68.4,1,0,0
26,24.4,35.8,0,12,74.4,68.4,1,0,0
27,39.0,50.0,0,12,74.4,68.4,1,-1,0
27,39.0,50.0,0,12,74.4,68.4,1,3,0
28,52.4,55.6,1,12,74.4,68.4,1,0,1
29,37.8,42.7,1,12,74.4,68.4,1,0,1
30,29.3,28.0,0,12,74.4,68.4,1,1,0
30,29.3,28.0,0,12,74.4,68.4,1,0,1
1,81.7,78.6,4,13,50.0,59.1,0,0,1
2,67.1,55.7,1,13,50.0,59.1,0,2,0
3,62.2,54.3,2,13,50.0,59.1,0,-1,1
